tier,ref,featuriser,model,policy,logic,seed,fold,par2,solved_pct,vbs_gap,train_time_s,predict_time_s,n_train,n_test,slurm_job,slurm_task
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_LIA,456,3,6646.35,92.7,0.6543,72.1,15.5,2400,600,hydra,05-48-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_LIA,456,4,10924.55,86.5,0.4792,70.1,17.8,2400,600,hydra,05-48-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_LIA,456,MEAN,9470.34,88.8,-140.0,441.4,,,,hydra,05-48-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,0,13963.56,82.2,0.2216,598.9,161.6,2400,600,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,1,14105.97,82.5,0.2896,614.5,133.7,2400,600,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,2,13640.19,82.8,0.2309,648.0,98.0,2400,600,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,3,14329.95,81.8,0.2793,543.4,205.3,2400,600,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,4,14669.66,82.2,0.3388,602.2,145.0,2400,600,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,exponential_timer,QF_BV,456,MEAN,14141.86,82.3,29.9,3750.6,,,,hydra,05-50-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,0,7381.40,92.3,0.2043,72.9,17.0,2400,600,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,1,7630.43,91.7,0.2922,69.8,18.5,2400,600,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,2,8892.42,90.2,0.2871,70.6,18.5,2400,600,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,3,6147.75,93.8,0.2902,73.5,15.6,2400,600,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,4,7350.81,92.5,0.4212,72.5,17.4,2400,600,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,42,MEAN,7480.56,92.1,-6.5,446.3,,,,hydra,05-56-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,0,15443.75,80.3,0.3443,646.7,113.4,2400,600,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,1,16323.68,78.8,0.4700,570.2,179.6,2400,600,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,2,13353.53,83.0,0.2902,647.4,102.8,2400,600,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,3,16506.73,78.5,0.4365,567.0,178.2,2400,600,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,4,16015.85,79.5,0.4332,578.4,170.1,2400,600,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,42,MEAN,15528.71,80.0,1.2,3753.8,,,,hydra,06-00-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,0,7021.39,92.5,0.2426,72.3,17.4,2400,600,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,1,6458.70,93.7,0.3393,73.1,17.0,2400,600,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,2,7270.55,92.5,0.4018,71.4,17.2,2400,600,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,3,8610.03,91.0,0.2561,69.2,19.5,2400,600,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,4,8133.09,90.8,0.2775,73.1,16.7,2400,600,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,123,MEAN,7498.75,92.1,-12.2,446.8,,,,hydra,06-03-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,0,17906.09,76.7,0.3426,608.9,135.7,2400,600,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,1,16143.76,79.3,0.4739,570.5,166.3,2400,600,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,2,14877.22,81.0,0.4347,545.8,188.2,2400,600,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,3,15012.37,80.5,0.4342,616.4,118.9,2400,600,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,4,13945.41,82.3,0.3306,613.1,122.6,2400,600,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,123,MEAN,15576.97,80.0,-0.3,3686.2,,,,hydra,06-11-22
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,0,7757.91,91.3,0.2744,73.3,18.3,2400,600,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,1,7751.23,92.0,0.3590,72.8,18.8,2400,600,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,2,7217.19,92.7,0.2694,74.2,18.4,2400,600,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,3,5572.81,94.8,0.3871,75.1,16.4,2400,600,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,4,9031.33,89.8,0.2228,73.0,18.4,2400,600,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_LIA,456,MEAN,7466.09,92.1,-8.4,458.7,,,,hydra,06-11-30
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,0,16268.71,79.0,0.4233,601.7,161.6,2400,600,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,1,14615.22,81.0,0.3361,614.0,134.3,2400,600,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,2,15001.94,80.7,0.3538,655.2,97.5,2400,600,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,3,16469.92,79.0,0.4704,545.8,208.2,2400,600,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,4,14800.84,81.2,0.3508,609.3,146.6,2400,600,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,confidence_gate,QF_BV,456,MEAN,15431.33,80.2,2.8,3774.2,,,,hydra,06-19-16
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,0,11855.89,85.7,0.9344,75.2,17.8,2400,600,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,1,10135.43,87.5,0.7164,71.7,19.2,2400,600,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,2,11821.12,86.0,0.7110,73.0,19.3,2400,600,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,3,11815.20,85.3,1.4796,75.8,16.0,2400,600,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,4,13806.68,82.5,1.6694,74.5,17.7,2400,600,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,42,MEAN,11886.86,85.4,-289.1,460.0,,,,hydra,06-26-39
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,0,16915.83,77.8,0.4724,649.5,114.0,2400,600,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,1,16229.96,78.8,0.4615,573.1,179.7,2400,600,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,2,12845.37,84.2,0.2411,647.5,103.2,2400,600,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,3,16315.31,78.8,0.4199,575.0,178.3,2400,600,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,4,14751.42,81.3,0.3201,581.4,171.1,2400,600,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,42,MEAN,15411.58,80.2,3.3,3772.9,,,,hydra,06-30-58
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,0,10560.07,87.2,0.8689,73.4,17.7,2400,600,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,1,12179.49,85.0,1.5256,74.1,17.3,2400,600,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,2,9119.20,89.2,0.7583,72.7,17.3,2400,600,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,3,11066.60,86.5,0.6144,70.0,19.6,2400,600,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,4,12636.19,84.3,0.9849,74.4,16.8,2400,600,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,123,MEAN,11112.31,86.4,-256.4,453.3,,,,hydra,06-34-25
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,0,18043.39,76.8,0.3529,621.4,137.2,2400,600,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,1,15037.27,80.8,0.3728,578.4,168.3,2400,600,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,2,15160.24,80.5,0.4620,556.3,191.6,2400,600,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,3,13748.53,83.0,0.3135,627.9,121.2,2400,600,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,4,16048.25,78.8,0.5312,625.4,124.9,2400,600,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,123,MEAN,15607.54,80.0,-4.5,3752.6,,,,hydra,06-36-49
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,0,9083.20,89.3,0.4921,72.3,18.0,2400,600,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,1,10487.12,87.5,0.8386,71.3,18.6,2400,600,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,2,12279.32,84.8,1.1597,72.9,17.9,2400,600,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,3,8155.63,90.5,1.0300,73.1,15.9,2400,600,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,4,11842.15,85.5,0.6034,71.4,17.9,2400,600,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_LIA,456,MEAN,10369.49,87.5,-206.8,449.3,,,,hydra,06-41-21
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,0,14739.10,81.2,0.2895,593.3,160.6,2400,600,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,1,15832.65,79.3,0.4474,613.7,133.6,2400,600,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,2,13445.23,83.3,0.2133,647.6,96.9,2400,600,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,3,14496.05,81.7,0.2941,541.8,206.5,2400,600,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,4,15849.77,79.5,0.4465,601.2,145.6,2400,600,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,softmax_sampling,QF_BV,456,MEAN,14872.56,81.0,11.4,3740.8,,,,hydra,06-42-06
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,0,10234.13,87.8,0.6698,73.1,16.9,2400,600,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,1,8752.16,90.5,0.4821,69.0,18.5,2400,600,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,2,11006.67,86.3,0.5931,70.8,18.8,2400,600,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,3,9638.47,89.5,1.0228,73.5,15.4,2400,600,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,4,11836.67,85.7,1.2885,71.8,17.3,2400,600,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,42,MEAN,10293.62,88.0,-186.0,445.1,,,,hydra,06-48-15
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,0,14763.71,81.8,0.2851,635.6,111.4,2400,600,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,1,14490.48,82.2,0.3049,560.3,176.6,2400,600,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,2,13565.12,82.5,0.3107,637.2,100.8,2400,600,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,3,14890.31,81.2,0.2958,562.6,175.6,2400,600,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,4,13723.54,82.5,0.2281,574.3,168.1,2400,600,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,42,MEAN,14286.63,82.0,26.4,3702.3,,,,hydra,06-48-57
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,0,9308.22,88.8,0.6474,73.1,17.6,2400,600,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,1,9143.92,89.2,0.8961,73.2,17.2,2400,600,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,2,8401.31,90.5,0.6199,72.0,17.2,2400,600,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,3,10773.45,87.3,0.5717,69.6,19.3,2400,600,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,4,11079.89,86.5,0.7404,73.5,16.7,2400,600,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,123,MEAN,9741.36,88.5,-164.0,449.3,,,,hydra,06-52-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,0,16587.76,79.2,0.2437,611.5,134.3,2400,600,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,1,14568.50,81.7,0.3300,567.5,165.7,2400,600,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,2,13651.44,82.8,0.3165,544.5,188.8,2400,600,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,3,14014.28,82.3,0.3389,614.1,118.6,2400,600,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,4,14232.98,82.3,0.3580,608.5,121.2,2400,600,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,123,MEAN,14610.99,81.7,19.8,3674.7,,,,hydra,06-55-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,0,8656.71,89.8,0.4220,73.2,18.1,2400,600,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,1,10506.67,87.2,0.8421,72.0,18.6,2400,600,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,2,9996.78,88.5,0.7582,73.7,18.0,2400,600,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,3,6899.87,92.2,0.7174,74.0,16.1,2400,600,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,4,10611.27,87.0,0.4368,72.6,18.1,2400,600,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_LIA,456,MEAN,9334.26,88.9,-130.9,454.4,,,,hydra,07-00-31
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,0,14352.01,81.5,0.2556,596.1,161.6,2400,600,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,1,13781.12,82.8,0.2599,614.3,132.9,2400,600,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,2,14017.73,82.0,0.2650,647.3,97.7,2400,600,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,3,14309.50,81.8,0.2775,544.0,206.6,2400,600,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,4,14479.55,82.2,0.3215,603.2,146.2,2400,600,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,inverse_runtime_proportional,QF_BV,456,MEAN,14187.98,82.1,29.5,3749.9,,,,hydra,07-02-53
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,0,10860.98,86.7,0.7721,74.8,17.5,2400,600,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,1,7883.11,91.2,0.3349,71.2,18.9,2400,600,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,2,9041.07,90.2,0.3086,72.3,19.1,2400,600,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,3,10825.93,86.3,1.2720,75.2,15.9,2400,600,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,4,11735.26,84.8,1.2689,74.2,17.7,2400,600,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,42,MEAN,10069.27,87.8,-177.1,456.8,,,,hydra,07-08-12
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,0,18377.55,75.5,0.5996,631.4,110.5,2400,600,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,1,17094.65,77.5,0.5394,554.9,175.8,2400,600,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,2,11911.14,85.5,0.1509,630.5,100.7,2400,600,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,3,16685.56,78.0,0.4521,557.6,174.0,2400,600,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,4,13387.03,82.8,0.1980,564.2,166.5,2400,600,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,42,MEAN,15491.18,79.9,2.5,3666.1,,,,hydra,07-12-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,0,7629.46,91.7,0.3503,75.7,18.1,2400,600,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,1,9452.29,88.2,0.9601,75.8,17.5,2400,600,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,2,8925.20,89.5,0.7209,73.5,17.8,2400,600,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,3,8470.67,91.0,0.2357,71.6,20.0,2400,600,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,4,11058.81,86.2,0.7371,75.4,17.0,2400,600,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,123,MEAN,9107.29,89.3,-122.6,462.3,,,,hydra,07-15-56
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,0,19422.18,74.3,0.4563,623.9,137.5,2400,600,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,1,17110.22,77.3,0.5621,581.8,168.3,2400,600,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,2,15913.49,79.0,0.5346,554.9,191.6,2400,600,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,3,14733.30,81.2,0.4076,625.8,120.5,2400,600,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,4,16292.27,78.3,0.5545,622.3,123.8,2400,600,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,123,MEAN,16694.29,78.0,-27.7,3750.4,,,,hydra,07-22-17
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,0,7241.63,92.3,0.1896,73.3,18.1,2400,600,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,1,9202.56,89.8,0.6134,72.2,18.7,2400,600,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,2,10723.21,86.7,0.8860,74.0,18.1,2400,600,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,3,5513.99,94.8,0.3725,74.0,16.3,2400,600,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,4,11501.85,85.3,0.5573,72.7,18.2,2400,600,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_LIA,456,MEAN,8836.65,89.8,-109.4,455.5,,,,hydra,07-23-44
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,0,13640.54,82.7,0.1934,592.9,160.3,2400,600,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,1,16685.98,77.8,0.5255,610.9,132.0,2400,600,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,2,13424.32,83.2,0.2115,644.4,96.9,2400,600,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,3,14429.83,81.8,0.2882,541.0,205.4,2400,600,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,4,17202.64,77.3,0.5700,599.8,145.1,2400,600,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,pairwise_voting,QF_BV,456,MEAN,15076.66,80.6,4.6,3728.7,,,,hydra,07-31-27
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,0,9573.96,88.5,0.5621,75.2,17.5,2400,600,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,1,9921.16,87.7,0.6801,71.7,18.9,2400,600,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,2,9278.37,89.5,0.3429,72.8,19.3,2400,600,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,3,9041.10,88.8,0.8974,75.5,15.9,2400,600,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,4,10264.22,87.0,0.9845,74.9,18.0,2400,600,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,42,MEAN,9615.76,88.3,-143.0,459.8,,,,hydra,07-33-59
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,0,16001.99,79.0,0.3929,645.7,113.4,2400,600,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,1,15285.37,80.3,0.3765,567.2,180.0,2400,600,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,2,12072.35,85.3,0.1665,645.0,102.4,2400,600,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,3,15249.21,80.3,0.3271,571.7,178.1,2400,600,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,4,14096.58,81.8,0.2615,578.9,171.3,2400,600,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,42,MEAN,14541.10,81.4,23.3,3753.8,,,,hydra,07-39-28
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,0,9259.79,88.5,0.6388,73.1,17.5,2400,600,hydra,07-41-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,1,8197.13,90.2,0.6998,73.1,17.2,2400,600,hydra,07-41-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,2,8195.51,90.7,0.5802,72.3,17.2,2400,600,hydra,07-41-46
